# Sensor: Rotor
# Record count: 12001
# Storage mode: Memory
# Datetime of save: 2026-03-04T15:57:48
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
150.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	73.1008	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.35276e-08
150.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	74.1321	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.28408e-08
150.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	75.1635	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.30385e-08
150.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	76.1948	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.08033e-07
150.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	77.2261	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
150.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	78.2574	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
150.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	79.2888	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
150.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	80.3201	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-08
150.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	81.3514	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
150.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	82.3827	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.00937e-08
150.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	83.414	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
150.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	84.4454	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
150.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	85.4767	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.70552e-08
150.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	86.508	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.70552e-08
150.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	87.5393	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.7742e-08
150.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	88.5707	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.87202e-08
150.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	89.602	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
150.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	90.6333	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
150.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	91.6646	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.19095e-08
150.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	92.696	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.12696e-08
150.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	93.7273	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.42613e-08
150.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	94.7586	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
150.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	95.7899	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
150.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	96.8213	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.39698e-08
150.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	97.8526	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-09
150.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	98.8839	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.2666e-07
150.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	99.9152	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.3819e-09
150.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	100.947	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.36904e-07
150.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	101.978	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
150.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	103.009	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
150.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	104.041	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.32831e-08
150.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	105.072	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.35979e-08
150.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	106.103	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
150.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	107.134	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.25963e-08
151	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	108.166	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.70552e-08
151.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	109.197	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.68341e-08
151.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	110.228	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-10
151.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	111.26	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.96281e-08
151.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	112.291	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
151.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	113.322	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.7556e-08
151.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	114.354	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.30737e-08
151.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	115.385	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.09665e-08
151.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	116.416	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.07219e-08
151.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	117.448	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.60887e-09
151.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	118.479	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.20403e-07
151.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	119.51	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.76434e-09
151.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	120.542	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.79631e-08
151.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	121.573	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.45754e-08
151.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	122.604	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.66825e-08
151.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	123.636	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.09548e-09
151.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	124.667	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.88593e-08
151.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	125.698	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.74623e-07
151.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	126.73	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.90921e-08
151.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	127.761	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.3062e-08
151.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	128.792	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.51691e-08
151.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	129.824	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.21775e-08
151.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	130.855	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.18861e-08
151.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	131.886	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.26194e-07
151.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	132.918	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.0268e-08
151.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	133.949	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
151.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	134.98	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.09782e-08
151.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	136.012	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-09
151.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	137.043	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.10251e-08
151.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	138.074	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
151.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	139.106	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.14553e-07
151.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	140.137	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.39698e-08
151.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	141.168	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.84756e-08
151.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	142.2	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-08
151.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	143.231	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
151.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	144.262	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
151.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	145.293	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
151.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	146.325	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.75443e-08
151.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	147.356	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
151.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	148.387	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
152	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	149.419	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-09
152.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	150.45	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
152.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	151.481	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.02914e-08
152.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	152.513	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.70552e-08
152.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	153.544	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
152.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	154.575	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
152.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	155.607	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
152.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	156.638	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
152.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	157.669	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.96046e-08
152.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	158.701	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.04308e-07
152.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	159.732	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
152.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	160.763	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
152.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	161.795	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
152.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	162.826	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
152.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	163.857	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
152.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	164.889	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
152.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	165.92	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
152.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	166.951	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.12696e-08
152.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	167.983	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.14673e-08
152.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	169.014	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.7742e-08
152.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	170.045	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
152.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	171.077	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
152.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	172.108	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
152.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	173.139	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.28408e-08
152.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	174.171	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
152.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	175.202	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.3819e-08
152.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	176.233	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
152.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	177.265	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-08
152.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	178.296	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
152.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	179.327	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
152.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	180.359	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.09896e-07
152.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	181.39	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
152.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	182.421	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.28408e-08
152.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	183.452	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.33299e-08
152.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	184.484	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.79397e-08
152.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	185.515	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.26432e-08
152.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	186.546	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
152.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	187.578	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.02445e-07
152.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	188.609	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.26432e-08
152.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	189.64	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.19209e-07
153	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	190.672	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
153.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	191.703	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-08
153.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	192.734	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.1665e-08
153.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	193.766	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-08
153.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	194.797	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
153.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	195.828	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.15484e-07
153.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	196.86	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-09
153.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	197.891	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-07
153.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	198.922	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
153.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	199.954	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.04308e-07
153.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	200.985	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
153.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	202.016	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
153.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	203.048	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.00937e-08
153.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	204.079	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
153.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	205.11	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
153.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	206.142	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.28523e-07
153.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	207.173	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
153.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	208.204	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
153.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	209.236	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
