time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
43.739999999999995,-0.08736729537632607,44.88580440941787,2.4010357304504493,-7.103793410569553,-1.485680915927288
43.8,-0.07744526732953862,44.949759275127576,0.9117102533192809,-6.923531493660305,-0.9754851461246271
43.86,-0.061760529284664224,45.012018847634565,-0.1902656655444735,-5.6653988646466855,0.3087211341578242
43.92,-0.044252377201508056,45.072768833576674,-0.8413076365300828,-3.510490290952985,1.6970834381725992
43.98,-0.029104202572970576,45.132422053190446,-1.073202695532709,-0.7863246859520279,2.474037049670963
44.04,-0.0190569493549448,45.19157415244064,-0.9391507657641844,2.078858752495847,2.2680160161520986
44.1,-0.01460025069132138,45.250876900262114,-0.4890920002096974,4.625915310784825,1.1846811845189587
44.16,-0.014132300361288482,45.31092736455214,0.240333516901017,6.4359347135107505,-0.27969378408143747
44.22,-0.014850510124336452,45.372177361808106,1.2406736439570816,7.194198108421334,-1.4563893329384532
44.28,-0.014041789043831198,45.43482880950807,2.5135588736954193,6.743213878796748,-1.8057747703011038
44.339999999999996,-0.01031407833001529,45.49878059782602,3.9570669215463545,5.130171042647889,-1.2653738454468781
44.4,-0.0038349160806992605,45.56365335562996,5.2740567220476064,2.646123075555791,-0.3579907472245645
44.46,0.004794492109342573,45.628867163723974,6.08788889143133,-0.22990086370694518,0.19817286681113191
44.519999999999996,0.015811468302001738,45.69377755086771,6.137728784199594,-2.9877312370203417,-0.0025459007294261204
44.58,0.030708281577670915,45.757810500560346,5.390889126944534,-5.209813947718913,-0.8282450888766734
44.64,0.05182516124051309,45.82053286690555,4.110334113244691,-6.608250303869217,-1.6312925411175676
44.699999999999996,0.0809173965998379,45.88166704389673,2.745788133020527,-7.009650960566933,-1.661367033359804
44.76,0.1173674535346258,45.94111886548909,1.6461366470771617,-6.3581124420999044,-0.7049463435057994
44.82,0.15788025737292669,45.9990108575772,0.9322259951895372,-4.74767409152928,0.7530870773139781
44.879999999999995,0.19795439178933388,46.05565765200024,0.5917223391520935,-2.420711152608474,1.9351648755802142
44.94,0.23378348846938907,46.11153325224021,0.5809263129172947,0.26705901282036953,2.2486888916198184
45.0,0.2635494273710432,46.16722200356681,0.8593532458486325,2.896906425159142,1.5504118326689789
45.059999999999995,0.28773852750674905,46.22332624169363,1.395005937968862,5.050842101023068,0.16390763239788148
45.12,0.30853752689851405,46.28036416606905,2.1715102989533683,6.375907716771701,-1.2908991895338144
45.18,0.32868709265517065,46.338676242335886,3.2036782807580617,6.640323147808939,-2.156222621701967
45.239999999999995,0.35017492077221735,46.398360649834466,4.505695455414413,5.77161423326865,-2.0452523570043026
