# Sensor: Rotor
# Record count: 13498
# Storage mode: Memory
# Datetime of save: 2026-03-03T19:07:00
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
118.725	3395.24	4715.61	704.044	6.87549	8.01754	2	43.4257	72.0387	5.41634	64.1403	8.72665	2.90888	216.726	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
118.75	3395.5	4715.97	704.067	6.87549	8.01754	2	43.429	72.0412	5.41675	64.1403	8.72665	2.90888	217.758	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.86265e-08
118.775	3395.75	4716.32	704.091	6.87549	8.01754	2	43.4323	72.0436	5.41715	64.1403	8.72665	2.90888	218.789	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
118.8	3396	4716.67	704.115	6.87549	8.01754	2	43.4355	72.046	5.41756	64.1403	8.72665	2.90888	219.82	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
118.825	3396.26	4717.02	704.139	6.87549	8.01754	2	43.4387	72.0485	5.41796	64.1403	8.72665	2.90888	220.852	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.7742e-08
118.85	3396.51	4717.38	704.162	6.87549	8.01754	2	43.442	72.0509	5.41837	64.1403	8.72665	2.90888	221.883	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
118.875	3396.76	4717.73	704.186	6.87549	8.01754	2	43.4452	72.0533	5.41877	64.1403	8.72665	2.90888	222.914	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
118.9	3397.01	4718.08	704.209	6.87549	8.01754	2	43.4484	72.0557	5.41917	64.1403	8.72665	2.90888	223.946	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
118.925	3397.27	4718.42	704.233	6.87549	8.01754	2	43.4516	72.0581	5.41957	64.1403	8.72665	2.90888	224.977	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
118.95	3397.52	4718.77	704.256	6.87549	8.01754	2	43.4548	72.0605	5.41997	64.1403	8.72665	2.90888	226.008	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
118.975	3397.77	4719.12	704.28	6.87549	8.01754	2	43.458	72.0629	5.42037	64.1403	8.72665	2.90888	227.04	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
119	3398.02	4719.47	704.303	6.87549	8.01754	2	43.4612	72.0653	5.42077	64.1403	8.72665	2.90888	228.071	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
119.025	3398.27	4719.81	704.326	6.87549	8.01754	2	43.4644	72.0677	5.42117	64.1403	8.72665	2.90888	229.102	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.26432e-08
119.05	3398.52	4720.16	704.35	6.87549	8.01754	2	43.4676	72.0701	5.42156	64.1403	8.72665	2.90888	230.134	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
119.075	3398.76	4720.51	704.373	6.87549	8.01754	2	43.4708	72.0724	5.42196	64.1403	8.72665	2.90888	231.165	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
119.1	3399.01	4720.85	704.396	6.87549	8.01754	2	43.474	72.0748	5.42236	64.1403	8.72665	2.90888	232.196	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
119.125	3399.26	4721.19	704.419	6.87549	8.01754	2	43.4771	72.0772	5.42275	64.1403	8.72665	2.90888	233.228	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
119.15	3399.51	4721.54	704.442	6.87549	8.01754	2	43.4803	72.0795	5.42315	64.1403	8.72665	2.90888	234.259	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
119.175	3399.75	4721.88	704.465	6.87549	8.01754	2	43.4835	72.0819	5.42354	64.1403	8.72665	2.90888	235.29	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
119.2	3400	4722.22	704.488	6.87549	8.01754	2	43.4866	72.0842	5.42393	64.1403	8.72665	2.90888	236.322	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
119.225	3400.25	4722.56	704.511	6.87549	8.01754	2	43.4898	72.0866	5.42433	64.1403	8.72665	2.90888	237.353	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.70552e-08
119.25	3400.49	4722.9	704.534	6.87549	8.01754	2	43.4929	72.0889	5.42472	64.1403	8.72665	2.90888	238.384	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
119.275	3400.74	4723.24	704.557	6.87549	8.01754	2	43.496	72.0913	5.42511	64.1403	8.72665	2.90888	239.416	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
119.3	3400.98	4723.58	704.58	6.87549	8.01754	2	43.4992	72.0936	5.4255	64.1403	8.72665	2.90888	240.447	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
119.325	3401.22	4723.92	704.603	6.87549	8.01754	2	43.5023	72.0959	5.42589	64.1403	8.72665	2.90888	241.478	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.30385e-08
119.35	3401.47	4724.26	704.625	6.87549	8.01754	2	43.5054	72.0983	5.42628	64.1403	8.72665	2.90888	242.51	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
119.375	3401.71	4724.6	704.648	6.87549	8.01754	2	43.5085	72.1006	5.42666	64.1403	8.72665	2.90888	243.541	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.33299e-08
119.4	3401.95	4724.94	704.671	6.87549	8.01754	2	43.5116	72.1029	5.42705	64.1403	8.72665	2.90888	244.572	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.79397e-08
119.425	3402.2	4725.27	704.693	6.87549	8.01754	2	43.5147	72.1052	5.42744	64.1403	8.72665	2.90888	245.604	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.09782e-08
119.45	3402.44	4725.61	704.716	6.87549	8.01754	2	43.5178	72.1075	5.42782	64.1403	8.72665	2.90888	246.635	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
119.475	3402.68	4725.94	704.738	6.87549	8.01754	2	43.5209	72.1098	5.42821	64.1403	8.72665	2.90888	247.666	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.87202e-08
119.5	3402.92	4726.28	704.761	6.87549	8.01754	2	43.524	72.1121	5.42859	64.1403	8.72665	2.90888	248.698	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
119.525	3403.16	4726.61	704.783	6.87549	8.01754	2	43.527	72.1144	5.42898	64.1403	8.72665	2.90888	249.729	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
119.55	3403.4	4726.95	704.806	6.87549	8.01754	2	43.5301	72.1167	5.42936	64.1403	8.72665	2.90888	250.76	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
119.575	3403.64	4727.28	704.828	6.87549	8.01754	2	43.5332	72.119	5.42974	64.1403	8.72665	2.90888	251.792	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
119.6	3403.88	4727.61	704.85	6.87549	8.01754	2	43.5362	72.1213	5.43012	64.1403	8.72665	2.90888	252.823	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.56462e-07
119.625	3404.12	4727.94	704.873	6.87549	8.01754	2	43.5393	72.1236	5.4305	64.1403	8.72665	2.90888	253.854	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
119.65	3404.36	4728.27	704.895	6.87549	8.01754	2	43.5423	72.1258	5.43088	64.1403	8.72665	2.90888	254.885	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
119.675	3404.59	4728.6	704.917	6.87549	8.01754	2	43.5454	72.1281	5.43126	64.1403	8.72665	2.90888	255.917	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
119.7	3404.83	4728.93	704.939	6.87549	8.01754	2	43.5484	72.1304	5.43164	64.1403	8.72665	2.90888	256.948	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.65661e-08
119.725	3405.07	4729.26	704.961	6.87549	8.01754	2	43.5514	72.1326	5.43202	64.1403	8.72665	2.90888	257.979	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
119.75	3405.3	4729.59	704.983	6.87549	8.01754	2	43.5545	72.1349	5.43239	64.1403	8.72665	2.90888	259.011	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.52737e-07
119.775	3405.54	4729.92	705.005	6.87549	8.01754	2	43.5575	72.1371	5.43277	64.1403	8.72665	2.90888	260.042	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.68575e-08
119.8	3405.78	4730.24	705.027	6.87549	8.01754	2	43.5605	72.1394	5.43315	64.1403	8.72665	2.90888	261.073	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
119.825	3406.01	4730.57	705.049	6.87549	8.01754	2	43.5635	72.1416	5.43352	64.1403	8.72665	2.90888	262.105	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
119.85	3406.25	4730.9	705.071	6.87549	8.01754	2	43.5665	72.1439	5.4339	64.1403	8.72665	2.90888	263.136	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.41561e-07
119.875	3406.48	4731.22	705.093	6.87549	8.01754	2	43.5695	72.1461	5.43427	64.1403	8.72665	2.90888	264.167	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.4948e-08
119.9	3406.71	4731.55	705.115	6.87549	8.01754	2	43.5725	72.1483	5.43464	64.1403	8.72665	2.90888	265.199	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.81842e-08
119.925	3406.95	4731.87	705.136	6.87549	8.01754	2	43.5755	72.1506	5.43501	64.1403	8.72665	2.90888	266.23	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
119.95	3407.18	4732.19	705.158	6.87549	8.01754	2	43.5784	72.1528	5.43539	64.1403	8.72665	2.90888	267.261	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
119.975	3407.41	4732.52	705.18	6.87549	8.01754	2	43.5814	72.155	5.43576	64.1403	8.72665	2.90888	268.293	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
120	3407.64	4732.84	705.201	6.87549	8.01754	2	43.5844	72.1572	5.43613	64.1403	8.72665	2.90888	269.324	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.1665e-08
120.025	3407.88	4733.16	705.223	6.87549	8.01754	2	43.5873	72.1594	5.4365	64.1403	8.72665	2.90888	270.355	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.47149e-07
120.05	3408.11	4733.48	705.245	6.87549	8.01754	2	43.5903	72.1616	5.43687	64.1403	8.72665	2.90888	271.387	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.546e-07
120.075	3408.34	4733.8	705.266	6.87549	8.01754	2	43.5933	72.1638	5.43723	64.1403	8.72665	2.90888	272.418	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.4808e-07
120.1	3408.57	4734.12	705.288	6.87549	8.01754	2	43.5962	72.166	5.4376	64.1403	8.72665	2.90888	273.449	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
120.125	3408.8	4734.44	705.309	6.87549	8.01754	2	43.5991	72.1682	5.43797	64.1403	8.72665	2.90888	274.481	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
120.15	3409.03	4734.76	705.33	6.87549	8.01754	2	43.6021	72.1704	5.43833	64.1403	8.72665	2.90888	275.512	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.89179e-08
120.175	3409.26	4735.08	705.352	6.87549	8.01754	2	43.605	72.1726	5.4387	64.1403	8.72665	2.90888	276.543	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.32831e-08
120.2	3409.49	4735.4	705.373	6.87549	8.01754	2	43.6079	72.1748	5.43907	64.1403	8.72665	2.90888	277.575	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.02914e-08
120.225	3409.71	4735.71	705.394	6.87549	8.01754	2	43.6109	72.177	5.43943	64.1403	8.72665	2.90888	278.606	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.32831e-08
120.25	3409.94	4736.03	705.416	6.87549	8.01754	2	43.6138	72.1791	5.43979	64.1403	8.72665	2.90888	279.637	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.7742e-08
120.275	3410.17	4736.35	705.437	6.87549	8.01754	2	43.6167	72.1813	5.44016	64.1403	8.72665	2.90888	280.669	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
120.3	3410.4	4736.66	705.458	6.87549	8.01754	2	43.6196	72.1835	5.44052	64.1403	8.72665	2.90888	281.7	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
120.325	3410.62	4736.98	705.479	6.87549	8.01754	2	43.6225	72.1856	5.44088	64.1403	8.72665	2.90888	282.731	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.32831e-09
120.35	3410.85	4737.29	705.5	6.87549	8.01754	2	43.6254	72.1878	5.44124	64.1403	8.72665	2.90888	283.763	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
120.375	3411.08	4737.61	705.521	6.87549	8.01754	2	43.6283	72.1899	5.4416	64.1403	8.72665	2.90888	284.794	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.06636e-07
120.4	3411.3	4737.92	705.542	6.87549	8.01754	2	43.6312	72.1921	5.44196	64.1403	8.72665	2.90888	285.825	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.39698e-08
120.425	3411.53	4738.23	705.563	6.87549	8.01754	2	43.634	72.1942	5.44232	64.1403	8.72665	2.90888	286.857	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.11993e-08
120.45	3411.75	4738.54	705.584	6.87549	8.01754	2	43.6369	72.1964	5.44268	64.1403	8.72665	2.90888	287.888	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.02911e-07
120.475	3411.98	4738.85	705.605	6.87549	8.01754	2	43.6398	72.1985	5.44304	64.1403	8.72665	2.90888	288.919	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.23752e-08
120.5	3412.2	4739.17	705.626	6.87549	8.01754	2	43.6426	72.2006	5.44339	64.1403	8.72665	2.90888	289.951	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.49246e-08
120.525	3412.42	4739.48	705.646	6.87549	8.01754	2	43.6455	72.2028	5.44375	64.1403	8.72665	2.90888	290.982	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.72295e-08
120.55	3412.65	4739.79	705.667	6.87549	8.01754	2	43.6484	72.2049	5.44411	64.1403	8.72665	2.90888	292.013	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.44707e-08
120.575	3412.87	4740.1	705.688	6.87549	8.01754	2	43.6512	72.207	5.44446	64.1403	8.72665	2.90888	293.044	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
120.6	3413.09	4740.4	705.709	6.87549	8.01754	2	43.654	72.2091	5.44482	64.1403	8.72665	2.90888	294.076	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
120.625	3413.31	4740.71	705.729	6.87549	8.01754	2	43.6569	72.2112	5.44517	64.1403	8.72665	2.90888	295.107	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.9907e-08
120.65	3413.53	4741.02	705.75	6.87549	8.01754	2	43.6597	72.2133	5.44552	64.1403	8.72665	2.90888	296.138	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.23752e-08
120.675	3413.76	4741.33	705.771	6.87549	8.01754	2	43.6625	72.2154	5.44588	64.1403	8.72665	2.90888	297.17	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.85218e-08
120.7	3413.98	4741.63	705.791	6.87549	8.01754	2	43.6654	72.2175	5.44623	64.1403	8.72665	2.90888	298.201	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.40866e-08
120.725	3414.2	4741.94	705.812	6.87549	8.01754	2	43.6682	72.2196	5.44658	64.1403	8.72665	2.90888	299.232	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.46665e-08
120.75	3414.42	4742.25	705.832	6.87549	8.01754	2	43.671	72.2217	5.44693	64.1403	8.72665	2.90888	300.264	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.77889e-08
120.775	3414.64	4742.55	705.852	6.87549	8.01754	2	43.6738	72.2238	5.44728	64.1403	8.72665	2.90888	301.295	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.2608e-08
120.8	3414.86	4742.85	705.873	6.87549	8.01754	2	43.6766	72.2259	5.44763	64.1403	8.72665	2.90888	302.326	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.07454e-09
120.825	3415.07	4743.16	705.893	6.87549	8.01754	2	43.6794	72.228	5.44798	64.1403	8.72665	2.90888	303.358	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.35628e-08
120.85	3415.29	4743.46	705.913	6.87549	8.01754	2	43.6822	72.2301	5.44833	64.1403	8.72665	2.90888	304.389	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.34809e-07
120.875	3415.51	4743.76	705.934	6.87549	8.01754	2	43.685	72.2322	5.44868	64.1403	8.72665	2.90888	305.42	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.49246e-09
120.9	3415.73	4744.07	705.954	6.87549	8.01754	2	43.6878	72.2342	5.44902	64.1403	8.72665	2.90888	306.452	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.58559e-08
120.925	3415.95	4744.37	705.974	6.87549	8.01754	2	43.6906	72.2363	5.44937	64.1403	8.72665	2.90888	307.483	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.54254e-08
120.95	3416.16	4744.67	705.994	6.87549	8.01754	2	43.6933	72.2384	5.44972	64.1403	8.72665	2.90888	308.514	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.17118e-08
120.975	3416.38	4744.97	706.015	6.87549	8.01754	2	43.6961	72.2404	5.45006	64.1403	8.72665	2.90888	309.546	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.16415e-08
121	3416.6	4745.27	706.035	6.87549	8.01754	2	43.6989	72.2425	5.45041	64.1403	8.72665	2.90888	310.577	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.01514e-07
121.025	3416.81	4745.57	706.055	6.87549	8.01754	2	43.7016	72.2445	5.45075	64.1403	8.72665	2.90888	311.608	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.16415e-08
121.05	3417.03	4745.87	706.075	6.87549	8.01754	2	43.7044	72.2466	5.45109	64.1403	8.72665	2.90888	312.64	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.77889e-09
121.075	3417.24	4746.17	706.095	6.87549	8.01754	2	43.7071	72.2486	5.45144	64.1403	8.72665	2.90888	313.671	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.05239e-07
121.1	3417.46	4746.47	706.115	6.87549	8.01754	2	43.7099	72.2507	5.45178	64.1403	8.72665	2.90888	314.702	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.02914e-08
121.125	3417.67	4746.76	706.135	6.87549	8.01754	2	43.7126	72.2527	5.45212	64.1403	8.72665	2.90888	315.734	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.65427e-08
121.15	3417.88	4747.06	706.154	6.87549	8.01754	2	43.7153	72.2547	5.45246	64.1403	8.72665	2.90888	316.765	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.10827e-07
121.175	3418.1	4747.36	706.174	6.87549	8.01754	2	43.7181	72.2568	5.4528	64.1403	8.72665	2.90888	317.796	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.70084e-08
121.2	3418.31	4747.65	706.194	6.87549	8.01754	2	43.7208	72.2588	5.45314	64.1403	8.72665	2.90888	318.828	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
121.225	3418.52	4747.95	706.214	6.87549	8.01754	2	43.7235	72.2608	5.45348	64.1403	8.72665	2.90888	319.859	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.08033e-07
121.25	3418.74	4748.24	706.234	6.87549	8.01754	2	43.7262	72.2628	5.45382	64.1403	8.72665	2.90888	320.89	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.12227e-08
121.275	3418.95	4748.54	706.253	6.87549	8.01754	2	43.729	72.2649	5.45416	64.1403	8.72665	2.90888	321.922	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.21072e-08
121.3	3419.16	4748.83	706.273	6.87549	8.01754	2	43.7317	72.2669	5.4545	64.1403	8.72665	2.90888	322.953	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.4948e-08
121.325	3419.37	4749.13	706.293	6.87549	8.01754	2	43.7344	72.2689	5.45483	64.1403	8.72665	2.90888	323.984	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.76951e-08
121.35	3419.58	4749.42	706.312	6.87549	8.01754	2	43.7371	72.2709	5.45517	64.1403	8.72665	2.90888	325.016	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
121.375	3419.79	4749.71	706.332	6.87549	8.01754	2	43.7398	72.2729	5.45551	64.1403	8.72665	2.90888	326.047	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.51457e-08
121.4	3420	4750	706.351	6.87549	8.01754	2	43.7424	72.2749	5.45584	64.1403	8.72665	2.90888	327.078	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.23986e-08
121.425	3420.21	4750.3	706.371	6.87549	8.01754	2	43.7451	72.2769	5.45618	64.1403	8.72665	2.90888	328.109	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
121.45	3420.42	4750.59	706.39	6.87549	8.01754	2	43.7478	72.2789	5.45651	64.1403	8.72665	2.90888	329.141	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
121.475	3420.63	4750.88	706.41	6.87549	8.01754	2	43.7505	72.2809	5.45685	64.1403	8.72665	2.90888	330.172	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
121.5	3420.84	4751.17	706.429	6.87549	8.01754	2	43.7532	72.2828	5.45718	64.1403	8.72665	2.90888	331.203	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.40167e-08
121.525	3421.05	4751.46	706.448	6.87549	8.01754	2	43.7558	72.2848	5.45751	64.1403	8.72665	2.90888	332.235	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.10827e-07
121.55	3421.26	4751.75	706.468	6.87549	8.01754	2	43.7585	72.2868	5.45784	64.1403	8.72665	2.90888	333.266	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-09
121.575	3421.46	4752.03	706.487	6.87549	8.01754	2	43.7611	72.2888	5.45817	64.1403	8.72665	2.90888	334.297	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
121.6	3421.67	4752.32	706.506	6.87549	8.01754	2	43.7638	72.2907	5.45851	64.1403	8.72665	2.90888	335.329	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
121.625	3421.88	4752.61	706.526	6.87549	8.01754	2	43.7664	72.2927	5.45884	64.1403	8.72665	2.90888	336.36	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.89179e-08
121.65	3422.09	4752.9	706.545	6.87549	8.01754	2	43.7691	72.2947	5.45917	64.1403	8.72665	2.90888	337.391	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
121.675	3422.29	4753.18	706.564	6.87549	8.01754	2	43.7717	72.2966	5.45949	64.1403	8.72665	2.90888	338.423	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
121.7	3422.5	4753.47	706.583	6.87549	8.01754	2	43.7744	72.2986	5.45982	64.1403	8.72665	2.90888	339.454	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.9407e-08
121.725	3422.7	4753.75	706.602	6.87549	8.01754	2	43.777	72.3005	5.46015	64.1403	8.72665	2.90888	340.485	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
121.75	3422.91	4754.04	706.621	6.87549	8.01754	2	43.7796	72.3025	5.46048	64.1403	8.72665	2.90888	341.517	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
121.775	3423.11	4754.32	706.64	6.87549	8.01754	2	43.7822	72.3044	5.46081	64.1403	8.72665	2.90888	342.548	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.35276e-08
121.8	3423.32	4754.61	706.659	6.87549	8.01754	2	43.7849	72.3064	5.46113	64.1403	8.72665	2.90888	343.579	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
121.825	3423.52	4754.89	706.678	6.87549	8.01754	2	43.7875	72.3083	5.46146	64.1403	8.72665	2.90888	344.611	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
121.85	3423.73	4755.18	706.697	6.87549	8.01754	2	43.7901	72.3103	5.46178	64.1403	8.72665	2.90888	345.642	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
121.875	3423.93	4755.46	706.716	6.87549	8.01754	2	43.7927	72.3122	5.46211	64.1403	8.72665	2.90888	346.673	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-08
121.9	3424.13	4755.74	706.735	6.87549	8.01754	2	43.7953	72.3141	5.46243	64.1403	8.72665	2.90888	347.705	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
121.925	3424.34	4756.02	706.754	6.87549	8.01754	2	43.7979	72.316	5.46275	64.1403	8.72665	2.90888	348.736	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.96046e-08
121.95	3424.54	4756.3	706.772	6.87549	8.01754	2	43.8005	72.318	5.46308	64.1403	8.72665	2.90888	349.767	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
121.975	3424.74	4756.58	706.791	6.87549	8.01754	2	43.803	72.3199	5.4634	64.1403	8.72665	2.90888	350.799	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
122	3424.94	4756.86	706.81	6.87549	8.01754	2	43.8056	72.3218	5.46372	64.1403	8.72665	2.90888	351.83	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-08
122.025	3425.14	4757.14	706.829	6.87549	8.01754	2	43.8082	72.3237	5.46404	64.1403	8.72665	2.90888	352.861	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
122.05	3425.34	4757.42	706.847	6.87549	8.01754	2	43.8108	72.3256	5.46436	64.1403	8.72665	2.90888	353.893	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.82311e-08
