Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	809.825 [1.475s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	0 [0s]	82.8625 [1.475s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-629055 [2.175s]
Max	3564.28 [293.825s]	4950.39 [293.825s]	814.665 [261.825s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	45.5878 [293.825s]	83.3577 [261.825s]	5.686 [293.825s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	313871 [6.575s]
Mean	3547.64	4927.27	812.509	6.87549	8.01754	0	45.3749	83.1371	5.65946	64.1403	8.72665	2.90888	178.774	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-137879
Standard deviation	34.4157	47.7995	1.54325	nan	2.22651e-06	0	0.440183	0.157908	0.0549024	1.78121e-05	6.31061e-06	nan	104.109	nan	0	0	0	0	0	0	0	0	0	0	0	256573
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
136.95	3562.8	4948.33	814.469	6.87549	8.01754	0	45.5688	83.3376	5.68364	64.1403	8.72665	2.90888	248.562	1.03132	8	0	-8	0	0	0	0	0	0	0	0	22062.6
136.975	3562.43	4947.81	814.42	6.87549	8.01754	0	45.5641	83.3326	5.68305	64.1403	8.72665	2.90888	249.593	1.03132	8	0	-8	0	0	0	0	0	0	0	0	38979.6
137	3562.01	4947.24	814.365	6.87549	8.01754	0	45.5588	83.327	5.68239	64.1403	8.72665	2.90888	250.624	1.03132	8	0	-8	0	0	0	0	0	0	0	0	55415.5
137.025	3561.56	4946.62	814.306	6.87549	8.01754	0	45.553	83.3209	5.68167	64.1403	8.72665	2.90888	251.656	1.03132	8	0	-8	0	0	0	0	0	0	0	0	71324.1
137.05	3561.08	4945.94	814.241	6.87549	8.01754	0	45.5468	83.3143	5.6809	64.1403	8.72665	2.90888	252.687	1.03132	8	0	-8	0	0	0	0	0	0	0	0	86660.4
137.075	3560.56	4945.22	814.172	6.87549	8.01754	0	45.5401	83.3072	5.68006	64.1403	8.72665	2.90888	253.718	1.03132	8	0	-8	0	0	0	0	0	0	0	0	101382
137.1	3559.99	4944.44	814.098	6.87549	8.01754	0	45.533	83.2997	5.67917	64.1403	8.72665	2.90888	254.75	1.03132	8	0	-8	0	0	0	0	0	0	0	0	115452
137.125	3559.4	4943.61	814.02	6.87549	8.01754	0	45.5254	83.2916	5.67822	64.1403	8.72665	2.90888	255.781	1.03132	8	0	-8	0	0	0	0	0	0	0	0	128829
137.15	3558.77	4942.74	813.937	6.87549	8.01754	0	45.5173	83.2832	5.67722	64.1403	8.72665	2.90888	256.812	1.03132	8	0	-8	0	0	0	0	0	0	0	0	141467
137.175	3558.11	4941.82	813.85	6.87549	8.01754	0	45.5089	83.2743	5.67617	64.1403	8.72665	2.90888	257.844	1.03132	8	0	-8	0	0	0	0	0	0	0	0	153333
137.2	3557.42	4940.86	813.759	6.87549	8.01754	0	45.5001	83.265	5.67506	64.1403	8.72665	2.90888	258.875	1.03132	8	0	-8	0	0	0	0	0	0	0	0	164395
137.225	3556.7	4939.87	813.665	6.87549	8.01754	0	45.4909	83.2553	5.67392	64.1403	8.72665	2.90888	259.906	1.03132	8	0	-8	0	0	0	0	0	0	0	0	174619
137.25	3555.96	4938.84	813.567	6.87549	8.01754	0	45.4814	83.2453	5.67274	64.1403	8.72665	2.90888	260.938	1.03132	8	0	-8	0	0	0	0	0	0	0	0	183971
137.275	3555.2	4937.77	813.466	6.87549	8.01754	0	45.4716	83.235	5.67152	64.1403	8.72665	2.90888	261.969	1.03132	8	0	-8	0	0	0	0	0	0	0	0	192421
137.3	3554.41	4936.68	813.362	6.87549	8.01754	0	45.4616	83.2243	5.67026	64.1403	8.72665	2.90888	263	1.03132	8	0	-8	0	0	0	0	0	0	0	0	199946
137.325	3553.6	4935.56	813.255	6.87549	8.01754	0	45.4512	83.2134	5.66897	64.1403	8.72665	2.90888	264.032	1.03132	8	0	-8	0	0	0	0	0	0	0	0	206522
137.35	3552.78	4934.42	813.146	6.87549	8.01754	0	45.4407	83.2023	5.66766	64.1403	8.72665	2.90888	265.063	1.03132	8	0	-8	0	0	0	0	0	0	0	0	212126
137.375	3551.94	4933.25	813.035	6.87549	8.01754	0	45.4299	83.1909	5.66631	64.1403	8.72665	2.90888	266.094	1.03132	8	0	-8	0	0	0	0	0	0	0	0	216735
137.4	3551.08	4932.06	812.922	6.87549	8.01754	0	45.419	83.1794	5.66495	64.1403	8.72665	2.90888	267.126	1.03132	8	0	-8	0	0	0	0	0	0	0	0	220332
137.425	3550.22	4930.86	812.808	6.87549	8.01754	0	45.4079	83.1676	5.66357	64.1403	8.72665	2.90888	268.157	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222903
137.45	3549.34	4929.64	812.692	6.87549	8.01754	0	45.3967	83.1558	5.66217	64.1403	8.72665	2.90888	269.188	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224440
137.475	3548.46	4928.41	812.575	6.87549	8.01754	0	45.3854	83.1439	5.66076	64.1403	8.72665	2.90888	270.22	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224934
137.5	3547.57	4927.18	812.458	6.87549	8.01754	0	45.3741	83.1319	5.65935	64.1403	8.72665	2.90888	271.251	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224384
137.525	3546.68	4925.95	812.34	6.87549	8.01754	0	45.3627	83.1198	5.65793	64.1403	8.72665	2.90888	272.282	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222786
137.55	3545.79	4924.71	812.223	6.87549	8.01754	0	45.3513	83.1078	5.65652	64.1403	8.72665	2.90888	273.313	1.03132	8	0	-8	0	0	0	0	0	0	0	0	220139
137.575	3544.91	4923.49	812.106	6.87549	8.01754	0	45.3401	83.0958	5.65511	64.1403	8.72665	2.90888	274.345	1.03132	8	0	-8	0	0	0	0	0	0	0	0	216441
137.6	3544.04	4922.27	811.989	6.87549	8.01754	0	45.3289	83.0839	5.65371	64.1403	8.72665	2.90888	275.376	1.03132	8	0	-8	0	0	0	0	0	0	0	0	211692
137.625	3543.17	4921.07	811.874	6.87549	8.01754	0	45.3178	83.0721	5.65233	64.1403	8.72665	2.90888	276.407	1.03132	8	0	-8	0	0	0	0	0	0	0	0	205902
137.65	3542.32	4919.89	811.761	6.87549	8.01754	0	45.3069	83.0605	5.65097	64.1403	8.72665	2.90888	277.439	1.03132	8	0	-8	0	0	0	0	0	0	0	0	199085
137.675	3541.48	4918.73	811.649	6.87549	8.01754	0	45.2962	83.0491	5.64964	64.1403	8.72665	2.90888	278.47	1.03132	8	0	-8	0	0	0	0	0	0	0	0	191255
137.7	3540.66	4917.59	811.54	6.87549	8.01754	0	45.2857	83.0379	5.64833	64.1403	8.72665	2.90888	279.501	1.03132	8	0	-8	0	0	0	0	0	0	0	0	182431
137.725	3539.86	4916.48	811.433	6.87549	8.01754	0	45.2755	83.027	5.64705	64.1403	8.72665	2.90888	280.533	1.03132	8	0	-8	0	0	0	0	0	0	0	0	172640
137.75	3539.08	4915.39	811.33	6.87549	8.01754	0	45.2655	83.0164	5.64581	64.1403	8.72665	2.90888	281.564	1.03132	8	0	-8	0	0	0	0	0	0	0	0	161909
137.775	3538.33	4914.35	811.229	6.87549	8.01754	0	45.2559	83.0061	5.64461	64.1403	8.72665	2.90888	282.595	1.03132	8	0	-8	0	0	0	0	0	0	0	0	150267
137.8	3537.6	4913.34	811.132	6.87549	8.01754	0	45.2466	82.9962	5.64345	64.1403	8.72665	2.90888	283.627	1.03132	8	0	-8	0	0	0	0	0	0	0	0	137746
137.825	3536.91	4912.37	811.04	6.87549	8.01754	0	45.2377	82.9867	5.64234	64.1403	8.72665	2.90888	284.658	1.03132	8	0	-8	0	0	0	0	0	0	0	0	124379
137.85	3536.25	4911.45	810.951	6.87549	8.01754	0	45.2292	82.9777	5.64128	64.1403	8.72665	2.90888	285.689	1.03132	8	0	-8	0	0	0	0	0	0	0	0	110202
137.875	3535.62	4910.58	810.867	6.87549	8.01754	0	45.2212	82.9691	5.64028	64.1403	8.72665	2.90888	286.721	1.03132	8	0	-8	0	0	0	0	0	0	0	0	95255.2
137.9	3535.03	4909.76	810.788	6.87549	8.01754	0	45.2136	82.961	5.63934	64.1403	8.72665	2.90888	287.752	1.03132	8	0	-8	0	0	0	0	0	0	0	0	79583
137.925	3534.48	4908.99	810.715	6.87549	8.01754	0	45.2066	82.9535	5.63846	64.1403	8.72665	2.90888	288.783	1.03132	8	0	-8	0	0	0	0	0	0	0	0	63232
137.95	3533.97	4908.29	810.646	6.87549	8.01754	0	45.2001	82.9465	5.63765	64.1403	8.72665	2.90888	289.815	1.03132	8	0	-8	0	0	0	0	0	0	0	0	46251.4
137.975	3533.5	4907.64	810.584	6.87549	8.01754	0	45.1941	82.9401	5.6369	64.1403	8.72665	2.90888	290.846	1.03132	8	0	-8	0	0	0	0	0	0	0	0	28692.9
138	3533.08	4907.05	810.527	6.87549	8.01754	0	45.1887	82.9343	5.63623	64.1403	8.72665	2.90888	291.877	1.03132	8	0	-8	0	0	0	0	0	0	0	0	10610.3
138.025	3532.71	4906.53	810.477	6.87549	8.01754	0	45.1839	82.9291	5.63563	64.1403	8.72665	2.90888	292.909	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7940.37
138.05	3532.38	4906.08	810.432	6.87549	8.01754	0	45.1797	82.9246	5.63511	64.1403	8.72665	2.90888	293.94	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-26901.1
138.075	3532.1	4905.69	810.395	6.87549	8.01754	0	45.1762	82.9208	5.63466	64.1403	8.72665	2.90888	294.971	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-46210.4
138.1	3531.87	4905.37	810.364	6.87549	8.01754	0	45.1732	82.9176	5.6343	64.1403	8.72665	2.90888	296.003	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-65808.9
138.125	3531.68	4905.12	810.339	6.87549	8.01754	0	45.1709	82.9151	5.63401	64.1403	8.72665	2.90888	297.034	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-85636.5
138.15	3531.55	4904.94	810.322	6.87549	8.01754	0	45.1692	82.9133	5.6338	64.1403	8.72665	2.90888	298.065	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-105630
138.175	3531.47	4904.83	810.311	6.87549	8.01754	0	45.1682	82.9122	5.63367	64.1403	8.72665	2.90888	299.097	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-125727
138.2	3531.45	4904.79	810.307	6.87549	8.01754	0	45.1678	82.9118	5.63363	64.1403	8.72665	2.90888	300.128	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-145862
138.225	3531.47	4904.82	810.31	6.87549	8.01754	0	45.1681	82.9121	5.63366	64.1403	8.72665	2.90888	301.159	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-165971
138.25	3531.54	4904.92	810.32	6.87549	8.01754	0	45.1691	82.9131	5.63378	64.1403	8.72665	2.90888	302.191	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-185991
138.275	3531.67	4905.1	810.337	6.87549	8.01754	0	45.1707	82.9148	5.63398	64.1403	8.72665	2.90888	303.222	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-205858
138.3	3531.85	4905.35	810.361	6.87549	8.01754	0	45.173	82.9172	5.63427	64.1403	8.72665	2.90888	304.253	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-225509
138.325	3532.08	4905.66	810.391	6.87549	8.01754	0	45.1759	82.9203	5.63463	64.1403	8.72665	2.90888	305.285	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-244882
138.35	3532.35	4906.05	810.428	6.87549	8.01754	0	45.1795	82.9241	5.63508	64.1403	8.72665	2.90888	306.316	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-263916
138.375	3532.68	4906.5	810.471	6.87549	8.01754	0	45.1836	82.9286	5.63559	64.1403	8.72665	2.90888	307.347	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-282549
138.4	3533.05	4907.01	810.521	6.87549	8.01754	0	45.1883	82.9336	5.63618	64.1403	8.72665	2.90888	308.379	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-300724
138.425	3533.47	4907.59	810.576	6.87549	8.01754	0	45.1937	82.9393	5.63685	64.1403	8.72665	2.90888	309.41	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-318385
138.45	3533.93	4908.23	810.638	6.87549	8.01754	0	45.1996	82.9457	5.63758	64.1403	8.72665	2.90888	310.441	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-335478
138.475	3534.43	4908.93	810.705	6.87549	8.01754	0	45.206	82.9525	5.63839	64.1403	8.72665	2.90888	311.472	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-351950
138.5	3534.98	4909.69	810.778	6.87549	8.01754	0	45.213	82.96	5.63926	64.1403	8.72665	2.90888	312.504	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-367752
138.525	3535.56	4910.51	810.856	6.87549	8.01754	0	45.2205	82.968	5.64019	64.1403	8.72665	2.90888	313.535	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-382836
138.55	3536.19	4911.37	810.939	6.87549	8.01754	0	45.2285	82.9765	5.64119	64.1403	8.72665	2.90888	314.566	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-397157
138.575	3536.85	4912.29	811.027	6.87549	8.01754	0	45.2369	82.9855	5.64224	64.1403	8.72665	2.90888	315.598	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-410674
138.6	3537.54	4913.25	811.12	6.87549	8.01754	0	45.2458	82.9949	5.64335	64.1403	8.72665	2.90888	316.629	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-423348
138.625	3538.27	4914.26	811.216	6.87549	8.01754	0	45.2551	83.0048	5.64451	64.1403	8.72665	2.90888	317.66	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-435142
138.65	3539.02	4915.31	811.316	6.87549	8.01754	0	45.2647	83.015	5.64571	64.1403	8.72665	2.90888	318.692	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-446020
138.675	3539.8	4916.39	811.42	6.87549	8.01754	0	45.2747	83.0256	5.64695	64.1403	8.72665	2.90888	319.723	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-455952
138.7	3540.6	4917.5	811.527	6.87549	8.01754	0	45.2849	83.0366	5.64823	64.1403	8.72665	2.90888	320.754	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-464912
138.725	3541.42	4918.64	811.636	6.87549	8.01754	0	45.2954	83.0478	5.64954	64.1403	8.72665	2.90888	321.786	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-472878
138.75	3542.26	4919.81	811.748	6.87549	8.01754	0	45.3062	83.0592	5.65088	64.1403	8.72665	2.90888	322.817	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-479831
138.775	3543.12	4921	811.862	6.87549	8.01754	0	45.3171	83.0709	5.65224	64.1403	8.72665	2.90888	323.848	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-485755
138.8	3543.98	4922.2	811.977	6.87549	8.01754	0	45.3282	83.0827	5.65363	64.1403	8.72665	2.90888	324.88	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-490639
138.825	3544.86	4923.42	812.094	6.87549	8.01754	0	45.3394	83.0946	5.65503	64.1403	8.72665	2.90888	325.911	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-494472
138.85	3545.75	4924.65	812.212	6.87549	8.01754	0	45.3507	83.1067	5.65644	64.1403	8.72665	2.90888	326.942	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-497243
138.875	3546.64	4925.89	812.331	6.87549	8.01754	0	45.3622	83.1188	5.65786	64.1403	8.72665	2.90888	327.974	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-498952
138.9	3547.53	4927.13	812.449	6.87549	8.01754	0	45.3736	83.131	5.65929	64.1403	8.72665	2.90888	329.005	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-499593
138.925	3548.43	4928.37	812.568	6.87549	8.01754	0	45.385	83.1431	5.66071	64.1403	8.72665	2.90888	330.036	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-499168
138.95	3549.31	4929.6	812.686	6.87549	8.01754	0	45.3964	83.1552	5.66213	64.1403	8.72665	2.90888	331.068	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-497685
138.975	3550.2	4930.83	812.803	6.87549	8.01754	0	45.4077	83.1672	5.66354	64.1403	8.72665	2.90888	332.099	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-495155
139	3551.07	4932.04	812.92	6.87549	8.01754	0	45.4188	83.1791	5.66493	64.1403	8.72665	2.90888	333.13	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-491595
139.025	3551.93	4933.24	813.034	6.87549	8.01754	0	45.4298	83.1908	5.6663	64.1403	8.72665	2.90888	334.162	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-487022
139.05	3552.78	4934.41	813.147	6.87549	8.01754	0	45.4407	83.2023	5.66765	64.1403	8.72665	2.90888	335.193	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-481457
139.075	3553.61	4935.57	813.257	6.87549	8.01754	0	45.4513	83.2136	5.66898	64.1403	8.72665	2.90888	336.224	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-474915
139.1	3554.42	4936.7	813.365	6.87549	8.01754	0	45.4617	83.2246	5.67028	64.1403	8.72665	2.90888	337.256	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-467422
139.125	3555.22	4937.8	813.47	6.87549	8.01754	0	45.4718	83.2354	5.67154	64.1403	8.72665	2.90888	338.287	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-459006
139.15	3555.98	4938.87	813.572	6.87549	8.01754	0	45.4817	83.2458	5.67277	64.1403	8.72665	2.90888	339.318	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-449685
139.175	3556.73	4939.9	813.67	6.87549	8.01754	0	45.4912	83.2559	5.67396	64.1403	8.72665	2.90888	340.35	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-439491
139.2	3557.45	4940.9	813.766	6.87549	8.01754	0	45.5004	83.2657	5.6751	64.1403	8.72665	2.90888	341.381	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-428455
139.225	3558.14	4941.86	813.857	6.87549	8.01754	0	45.5092	83.275	5.67621	64.1403	8.72665	2.90888	342.412	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-416611
139.25	3558.8	4942.78	813.944	6.87549	8.01754	0	45.5177	83.2839	5.67726	64.1403	8.72665	2.90888	343.444	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-403994
139.275	3559.43	4943.65	814.027	6.87549	8.01754	0	45.5258	83.2925	5.67827	64.1403	8.72665	2.90888	344.475	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-390644
139.3	3560.03	4944.48	814.106	6.87549	8.01754	0	45.5334	83.3005	5.67922	64.1403	8.72665	2.90888	345.506	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-376602
139.325	3560.59	4945.27	814.18	6.87549	8.01754	0	45.5406	83.3081	5.68012	64.1403	8.72665	2.90888	346.538	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-361908
139.35	3561.12	4946	814.25	6.87549	8.01754	0	45.5473	83.3152	5.68096	64.1403	8.72665	2.90888	347.569	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-346602
139.375	3561.61	4946.67	814.314	6.87549	8.01754	0	45.5536	83.3218	5.68174	64.1403	8.72665	2.90888	348.6	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-330722
139.4	3562.05	4947.3	814.373	6.87549	8.01754	0	45.5593	83.3279	5.68245	64.1403	8.72665	2.90888	349.631	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-314313
139.425	3562.46	4947.86	814.427	6.87549	8.01754	0	45.5645	83.3334	5.68311	64.1403	8.72665	2.90888	350.663	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-297424
139.45	3562.83	4948.38	814.476	6.87549	8.01754	0	45.5693	83.3384	5.68369	64.1403	8.72665	2.90888	351.694	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-280101
139.475	3563.16	4948.84	814.519	6.87549	8.01754	0	45.5735	83.3428	5.68422	64.1403	8.72665	2.90888	352.725	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-262391
139.5	3563.45	4949.24	814.557	6.87549	8.01754	0	45.5772	83.3467	5.68468	64.1403	8.72665	2.90888	353.757	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-244342
139.525	3563.7	4949.58	814.59	6.87549	8.01754	0	45.5804	83.35	5.68508	64.1403	8.72665	2.90888	354.788	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-226003
139.55	3563.9	4949.86	814.616	6.87549	8.01754	0	45.5829	83.3527	5.6854	64.1403	8.72665	2.90888	355.819	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-207427
139.575	3564.06	4950.08	814.637	6.87549	8.01754	0	45.585	83.3548	5.68565	64.1403	8.72665	2.90888	356.851	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-188666
139.6	3564.17	4950.24	814.652	6.87549	8.01754	0	45.5864	83.3563	5.68584	64.1403	8.72665	2.90888	357.882	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-169768
139.625	3564.25	4950.34	814.661	6.87549	8.01754	0	45.5873	83.3573	5.68595	64.1403	8.72665	2.90888	358.913	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-150784
139.65	3564.28	4950.38	814.665	6.87549	8.01754	0	45.5877	83.3576	5.686	64.1403	8.72665	2.90888	359.945	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-131765
139.675	3564.26	4950.36	814.662	6.87549	8.01754	0	45.5875	83.3574	5.68598	64.1403	8.72665	2.90888	0.976037	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-112762
139.7	3564.2	4950.28	814.654	6.87549	8.01754	0	45.5868	83.3566	5.68588	64.1403	8.72665	2.90888	2.00736	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-93830
139.725	3564.1	4950.13	814.64	6.87549	8.01754	0	45.5854	83.3552	5.68571	64.1403	8.72665	2.90888	3.03869	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-75014.2
139.75	3563.95	4949.93	814.621	6.87549	8.01754	0	45.5835	83.3531	5.68547	64.1403	8.72665	2.90888	4.07001	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-56362.3
139.775	3563.76	4949.66	814.595	6.87549	8.01754	0	45.5811	83.3505	5.68517	64.1403	8.72665	2.90888	5.10133	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-37926.6
139.8	3563.52	4949.34	814.564	6.87549	8.01754	0	45.5781	83.3474	5.6848	64.1403	8.72665	2.90888	6.13266	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-19758.5
139.825	3563.25	4948.96	814.528	6.87549	8.01754	0	45.5746	83.3436	5.68436	64.1403	8.72665	2.90888	7.16398	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1908.24
139.85	3562.93	4948.52	814.486	6.87549	8.01754	0	45.5706	83.3393	5.68386	64.1403	8.72665	2.90888	8.19531	1.03132	8	0	-8	0	0	0	0	0	0	0	0	15577.2
139.875	3562.57	4948.02	814.438	6.87549	8.01754	0	45.566	83.3345	5.68328	64.1403	8.72665	2.90888	9.22663	1.03132	8	0	-8	0	0	0	0	0	0	0	0	32645.6
139.9	3562.17	4947.46	814.385	6.87549	8.01754	0	45.5609	83.3291	5.68265	64.1403	8.72665	2.90888	10.258	1.03132	8	0	-8	0	0	0	0	0	0	0	0	49249.6
139.925	3561.74	4946.86	814.328	6.87549	8.01754	0	45.5553	83.3232	5.68195	64.1403	8.72665	2.90888	11.2893	1.03132	8	0	-8	0	0	0	0	0	0	0	0	65342.7
139.95	3561.26	4946.2	814.265	6.87549	8.01754	0	45.5492	83.3167	5.68119	64.1403	8.72665	2.90888	12.3206	1.03132	8	0	-8	0	0	0	0	0	0	0	0	80879.7
139.975	3560.75	4945.49	814.197	6.87549	8.01754	0	45.5427	83.3098	5.68038	64.1403	8.72665	2.90888	13.3519	1.03132	8	0	-8	0	0	0	0	0	0	0	0	95816.1
140	3560.21	4944.73	814.125	6.87549	8.01754	0	45.5357	83.3024	5.67951	64.1403	8.72665	2.90888	14.3832	1.03132	8	0	-8	0	0	0	0	0	0	0	0	110115
140.025	3559.62	4943.92	814.048	6.87549	8.01754	0	45.5282	83.2946	5.67858	64.1403	8.72665	2.90888	15.4146	1.03132	8	0	-8	0	0	0	0	0	0	0	0	123735
140.05	3559.01	4943.07	813.967	6.87549	8.01754	0	45.5203	83.2863	5.67759	64.1403	8.72665	2.90888	16.4459	1.03132	8	0	-8	0	0	0	0	0	0	0	0	136632
140.075	3558.36	4942.17	813.881	6.87549	8.01754	0	45.512	83.2775	5.67656	64.1403	8.72665	2.90888	17.4772	1.03132	8	0	-8	0	0	0	0	0	0	0	0	148770
140.1	3557.68	4941.22	813.792	6.87549	8.01754	0	45.5034	83.2684	5.67547	64.1403	8.72665	2.90888	18.5085	1.03132	8	0	-8	0	0	0	0	0	0	0	0	160115
140.125	3556.97	4940.24	813.699	6.87549	8.01754	0	45.4943	83.2588	5.67434	64.1403	8.72665	2.90888	19.5399	1.03132	8	0	-8	0	0	0	0	0	0	0	0	170633
140.15	3556.24	4939.22	813.602	6.87549	8.01754	0	45.4849	83.2489	5.67317	64.1403	8.72665	2.90888	20.5712	1.03132	8	0	-8	0	0	0	0	0	0	0	0	180292
140.175	3555.48	4938.17	813.502	6.87549	8.01754	0	45.4752	83.2387	5.67197	64.1403	8.72665	2.90888	21.6025	1.03132	8	0	-8	0	0	0	0	0	0	0	0	189060
140.2	3554.7	4937.08	813.399	6.87549	8.01754	0	45.4653	83.2282	5.67072	64.1403	8.72665	2.90888	22.6338	1.03132	8	0	-8	0	0	0	0	0	0	0	0	196909
140.225	3553.9	4935.97	813.293	6.87549	8.01754	0	45.455	83.2173	5.66945	64.1403	8.72665	2.90888	23.6652	1.03132	8	0	-8	0	0	0	0	0	0	0	0	203819
140.25	3553.08	4934.84	813.185	6.87549	8.01754	0	45.4446	83.2063	5.66814	64.1403	8.72665	2.90888	24.6965	1.03132	8	0	-8	0	0	0	0	0	0	0	0	209767
