Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	-359.44 [0.025s]	-499.223 [0.025s]	95.4885 [0.025s]	6.87549 [0s]	0 [0s]	0 [0s]	-5.58249 [0.025s]	11.1207 [0.025s]	-0.652648 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.45438 [230.05s]	-9.50167 [37.8s]	-1.35216 [34.8s]	0 [0s]	0 [0s]	0 [0s]	-13.767 [106.225s]	0 [0s]	0 [0s]	0 [0s]	-4.55976e+06 [271.4s]
Max	7477.9 [0.8s]	10386 [0.8s]	1054.2 [0.825s]	6.87549 [0s]	10.5818 [183.825s]	0 [0s]	116.14 [0.8s]	122.774 [0.825s]	13.5779 [0.8s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	9.55916 [37.8s]	1.89356 [106.225s]	0 [0s]	1.33612 [265.85s]	0 [0s]	0 [0s]	0 [0s]	10.391 [230.05s]	0 [0s]	0 [0s]	0 [0s]	4.5081e+06 [150.5s]
94.65	2826.54	3925.75	753.896	6.87549	7.64798	0	43.8992	87.8	5.13224	64.1403	8.72665	2.90888	303.561	1.03132	8.38657	0.176258	-8.38412	0.100641	0	0	0	-1.20435	0	0	0	-527790
94.675	2853.72	3963.5	752.345	6.87549	7.66186	0	44.3213	87.6193	5.18159	64.1403	8.72665	2.90888	304.593	1.03132	8.37138	0.155263	-8.36957	0.0786058	0	0	0	-1.06276	0	0	0	-703056
94.7	2892.17	4016.9	750.668	6.87549	7.6757	0	44.9185	87.424	5.25141	64.1403	8.72665	2.90888	305.624	1.03132	8.35629	0.134267	-8.35502	0.0565704	0	0	0	-0.920675	0	0	0	-882988
94.725	2922	4058.34	748.59	6.87549	7.68948	0	45.3819	87.182	5.30558	64.1403	8.72665	2.90888	306.655	1.03132	8.34131	0.113271	-8.34047	0.0345349	0	0	0	-0.77808	0	0	0	-1.10687e+06
94.75	2940.17	4083.57	747.052	6.87549	7.70321	0	45.6639	87.0029	5.33856	64.1403	8.72665	2.90888	307.687	1.03132	8.32644	0.0922751	-8.32592	0.0124995	0	0	0	-0.634976	0	0	0	-1.28232e+06
94.775	2919.43	4054.76	743.473	6.87549	7.71689	0	45.3418	86.5862	5.3009	64.1403	8.72665	2.90888	308.718	1.03132	8.31168	0.0712792	-8.31137	-0.00953597	0	0	0	-0.491363	0	0	0	-1.38865e+06
94.8	2863.19	3976.65	737.628	6.87549	7.73052	0	44.4684	85.9054	5.19878	64.1403	8.72665	2.90888	309.749	1.03132	8.29703	0.0502834	-8.29682	-0.0315714	0	0	0	-0.34724	0	0	0	-1.38431e+06
94.825	2786.16	3869.66	730.713	6.87549	7.74249	0	43.272	85.1001	5.05891	64.1403	8.72665	2.90888	310.781	1.03132	8.2842	0.0475605	-8.28391	-0.0503685	0	0	0	-0.328949	0	0	0	-1.26384e+06
94.85	2717.94	3774.91	724.409	6.87549	7.7507	0	42.2125	84.3659	4.93505	64.1403	8.72665	2.90888	311.812	1.03132	8.27543	0.0863789	-8.27474	-0.0618036	0	0	0	-0.598081	0	0	0	-1.05362e+06
94.875	2682.87	3726.21	720.763	6.87549	7.75874	0	41.6679	83.9413	4.87138	64.1403	8.72665	2.90888	312.843	1.03132	8.26685	0.125197	-8.26558	-0.0732387	0	0	0	-0.867784	0	0	0	-857436
94.9	2676.54	3717.42	719.247	6.87549	7.76661	0	41.5696	83.7647	4.85988	64.1403	8.72665	2.90888	313.875	1.03132	8.25847	0.164016	-8.25641	-0.0846738	0	0	0	-1.13805	0	0	0	-714763
94.925	2707.88	3760.95	721.272	6.87549	7.77431	0	42.0563	84.0006	4.91679	64.1403	8.72665	2.90888	314.906	1.03132	8.25029	0.202834	-8.24724	-0.0961089	0	0	0	-1.40886	0	0	0	-651177
94.95	2758.48	3831.23	724.741	6.87549	7.78183	0	42.8422	84.4046	5.00867	64.1403	8.72665	2.90888	315.937	1.03132	8.24232	0.241653	-8.23807	-0.107544	0	0	0	-1.68021	0	0	0	-591566
94.975	2814.48	3909	728.159	6.87549	7.78918	0	43.7119	84.8026	5.11034	64.1403	8.72665	2.90888	316.969	1.03132	8.23454	0.280471	-8.2289	-0.118979	0	0	0	-1.9521	0	0	0	-444392
95	2867.31	3982.38	731.066	6.87549	7.79635	0	44.5325	85.1411	5.20628	64.1403	8.72665	2.90888	318	1.03132	8.22697	0.31929	-8.21973	-0.130414	0	0	0	-2.2245	0	0	0	-296801
95.025	2900.73	4028.79	733.139	6.87549	7.80397	0	45.0514	85.3826	5.26694	64.1403	8.72665	2.90888	319.031	1.03132	8.21893	0.354996	-8.21011	-0.137291	0	0	0	-2.47586	0	0	0	-194370
95.05	2910.14	4041.86	733.603	6.87549	7.81293	0	45.1976	85.4367	5.28404	64.1403	8.72665	2.90888	320.063	1.03132	8.20952	0.383578	-8.19946	-0.133734	0	0	0	-2.6784	0	0	0	-267706
95.075	2924.07	4061.21	733.594	6.87549	7.8218	0	45.414	85.4356	5.30933	64.1403	8.72665	2.90888	321.094	1.03132	8.2002	0.412161	-8.1888	-0.130178	0	0	0	-2.88139	0	0	0	-525772
95.1	2885.92	4008.22	721.405	6.87549	7.83059	0	44.8214	84.016	5.24006	64.1403	8.72665	2.90888	322.125	1.03132	8.191	0.440743	-8.17815	-0.126621	0	0	0	-3.08484	0	0	0	-911709
95.125	3034.06	4213.97	744.168	6.87549	7.8393	0	47.1221	86.667	5.50904	64.1403	8.72665	2.90888	323.157	1.03132	8.18189	0.469325	-8.16749	-0.123064	0	0	0	-3.28874	0	0	0	-829297
95.15	3061.24	4251.73	745.468	6.87549	7.84793	0	47.5444	86.8185	5.5584	64.1403	8.72665	2.90888	324.188	1.03132	8.17289	0.497907	-8.15684	-0.119507	0	0	0	-3.4931	0	0	0	-766200
95.175	3056.24	4244.77	743.953	6.87549	7.85648	0	47.4666	86.6421	5.54931	64.1403	8.72665	2.90888	325.219	1.03132	8.164	0.526489	-8.14618	-0.11595	0	0	0	-3.69789	0	0	0	-634355
95.2	3051.84	4238.67	742.433	6.87549	7.86495	0	47.3984	86.465	5.54133	64.1403	8.72665	2.90888	326.251	1.03132	8.15522	0.555071	-8.13553	-0.112393	0	0	0	-3.90313	0	0	0	-491491
95.225	3056.96	4245.78	742.254	6.87549	7.8714	0	47.4779	86.4442	5.55062	64.1403	8.72665	2.90888	327.282	1.03132	8.14853	0.570212	-8.12769	-0.118349	0	0	0	-4.01311	0	0	0	-312634
95.25	3076.91	4273.49	743.774	6.87549	7.87329	0	47.7877	86.6212	5.58685	64.1403	8.72665	2.90888	328.313	1.03132	8.14657	0.554371	-8.12637	-0.146234	0	0	0	-3.9026	0	0	0	-240254
95.275	3102.5	4309.03	746.229	6.87549	7.87507	0	48.1852	86.9071	5.63332	64.1403	8.72665	2.90888	329.345	1.03132	8.14473	0.538529	-8.12504	-0.174118	0	0	0	-3.79202	0	0	0	-166193
95.3	3116.11	4327.92	748.063	6.87549	7.87672	0	48.3965	87.1207	5.65801	64.1403	8.72665	2.90888	330.376	1.03132	8.14302	0.522687	-8.12372	-0.202002	0	0	0	-3.68139	0	0	0	-108169
95.325	3115.35	4326.88	747.307	6.87549	7.87826	0	48.3847	87.0326	5.65664	64.1403	8.72665	2.90888	331.407	1.03132	8.14144	0.506845	-8.12239	-0.229887	0	0	0	-3.57068	0	0	0	-66823.2
95.35	3096.18	4300.25	748.146	6.87549	7.87967	0	48.087	87.1304	5.62183	64.1403	8.72665	2.90888	332.439	1.03132	8.13998	0.491004	-8.12107	-0.257771	0	0	0	-3.45992	0	0	0	118241
95.375	2970.74	4126.03	740.042	6.87549	7.88096	0	46.1388	86.1866	5.39408	64.1403	8.72665	2.90888	333.47	1.03132	8.13865	0.475162	-8.11974	-0.285655	0	0	0	-3.34909	0	0	0	652431
95.4	2831.89	3933.18	730.181	6.87549	7.88212	0	43.9823	85.0381	5.14195	64.1403	8.72665	2.90888	334.501	1.03132	8.13744	0.45932	-8.11842	-0.313539	0	0	0	-3.2382	0	0	0	1.11097e+06
95.425	2665.67	3702.32	716.49	6.87549	7.87338	0	41.4007	83.4436	4.84014	64.1403	8.72665	2.90888	335.533	1.03132	8.14648	0.439819	-8.12726	-0.345488	0	0	0	-3.09763	0	0	0	1.53483e+06
95.45	2526.12	3508.51	703.646	6.87549	7.84183	0	39.2334	81.9478	4.58677	64.1403	8.72665	2.90888	336.564	1.03132	8.17925	0.411824	-8.15971	-0.386871	0	0	0	-2.88929	0	0	0	1.84834e+06
95.475	2452.99	3406.93	696.073	6.87549	7.81026	0	38.0976	81.0658	4.45397	64.1403	8.72665	2.90888	337.595	1.03132	8.21232	0.383828	-8.19216	-0.428254	0	0	0	-2.68252	0	0	0	1.86104e+06
95.5	2405.62	3341.13	690.569	6.87549	7.77865	0	37.3618	80.4248	4.36796	64.1403	8.72665	2.90888	338.626	1.03132	8.24569	0.355833	-8.22461	-0.469636	0	0	0	-2.47732	0	0	0	1.7536e+06
95.525	2346.49	3259.01	683.98	6.87549	7.74703	0	36.4435	79.6575	4.26059	64.1403	8.72665	2.90888	339.658	1.03132	8.27935	0.327837	-8.25706	-0.511019	0	0	0	-2.27367	0	0	0	1.61346e+06
95.55	2248.15	3122.44	674.074	6.87549	7.71539	0	34.9162	78.5039	4.08205	64.1403	8.72665	2.90888	340.689	1.03132	8.3133	0.299842	-8.28951	-0.552402	0	0	0	-2.07156	0	0	0	1.46631e+06
95.575	2151.74	2988.53	664.135	6.87549	7.68374	0	33.4189	77.3463	3.90699	64.1403	8.72665	2.90888	341.72	1.03132	8.34754	0.271846	-8.32195	-0.593785	0	0	0	-1.87097	0	0	0	1.33702e+06
95.6	2088.15	2900.21	657.323	6.87549	7.6521	0	32.4313	76.553	3.79153	64.1403	8.72665	2.90888	342.752	1.03132	8.38206	0.243851	-8.3544	-0.635168	0	0	0	-1.67189	0	0	0	1.23995e+06
95.625	2073.11	2879.32	656.145	6.87549	7.63092	0	32.1976	76.4158	3.76421	64.1403	8.72665	2.90888	343.783	1.03132	8.40532	0.207252	-8.37622	-0.667352	0	0	0	-1.41737	0	0	0	1.201e+06
95.65	2089.48	2902.05	658.619	6.87549	7.63398	0	32.4518	76.7038	3.79393	64.1403	8.72665	2.90888	344.814	1.03132	8.40195	0.150543	-8.3732	-0.678037	0	0	0	-1.03002	0	0	0	1.11626e+06
95.675	2107.19	2926.66	661.408	6.87549	7.63668	0	32.727	77.0287	3.8261	64.1403	8.72665	2.90888	345.846	1.03132	8.39898	0.0938352	-8.37017	-0.688722	0	0	0	-0.642297	0	0	0	910516
95.7	2124.8	2951.11	663.732	6.87549	7.63902	0	33.0004	77.2994	3.85807	64.1403	8.72665	2.90888	346.877	1.03132	8.3964	0.037127	-8.36714	-0.699407	0	0	0	-0.254233	0	0	0	594794
95.725	2162.5	3003.47	667.78	6.87549	7.64101	0	33.5859	77.7708	3.92651	64.1403	8.72665	2.90888	347.908	1.03132	8.39423	-0.0195813	-8.36411	-0.710092	0	0	0	0.134135	0	0	0	338304
95.75	2235.26	3104.53	675.024	6.87549	7.64263	0	34.716	78.6144	4.05864	64.1403	8.72665	2.90888	348.94	1.03132	8.39244	-0.0762895	-8.36109	-0.720777	0	0	0	0.522773	0	0	0	245535
95.775	2336.03	3244.49	684.126	6.87549	7.64389	0	36.2811	79.6745	4.24161	64.1403	8.72665	2.90888	349.971	1.03132	8.39106	-0.132998	-8.35806	-0.731462	0	0	0	0.911643	0	0	0	316400
95.8	2447.1	3398.75	693.831	6.87549	7.64479	0	38.0061	80.8047	4.44328	64.1403	8.72665	2.90888	351.002	1.03132	8.39007	-0.189706	-8.35503	-0.742146	0	0	0	1.30071	0	0	0	478900
95.825	2563.29	3560.13	704.244	6.87549	7.65164	0	39.8107	82.0175	4.65425	64.1403	8.72665	2.90888	352.034	1.03132	8.38256	-0.21793	-8.34699	-0.739989	0	0	0	1.49559	0	0	0	517501
95.85	2686.99	3731.93	715.594	6.87549	7.67315	0	41.7318	83.3393	4.87885	64.1403	8.72665	2.90888	353.065	1.03132	8.35906	-0.179109	-8.32713	-0.707601	0	0	0	1.23219	0	0	0	328590
95.875	2799.89	3888.74	726.168	6.87549	7.69452	0	43.4853	84.5708	5.08386	64.1403	8.72665	2.90888	354.096	1.03132	8.33585	-0.140288	-8.30727	-0.675214	0	0	0	0.967482	0	0	0	27930.5
95.9	2904.35	4033.81	735.989	6.87549	7.71574	0	45.1076	85.7145	5.27352	64.1403	8.72665	2.90888	355.128	1.03132	8.31292	-0.101466	-8.28741	-0.642827	0	0	0	0.701463	0	0	0	-242704
95.925	2997.59	4163.32	744.976	6.87549	7.7368	0	46.5558	86.7612	5.44283	64.1403	8.72665	2.90888	356.159	1.03132	8.29029	-0.0626452	-8.26755	-0.610439	0	0	0	0.434135	0	0	0	-392099
95.95	3087.04	4287.56	753.398	6.87549	7.7577	0	47.9451	87.742	5.60524	64.1403	8.72665	2.90888	357.19	1.03132	8.26796	-0.0238239	-8.24769	-0.578052	0	0	0	0.165501	0	0	0	-415151
95.975	3226.52	4481.28	767.115	6.87549	7.77843	0	50.1114	89.3396	5.8585	64.1403	8.72665	2.90888	358.222	1.03132	8.24592	0.0149974	-8.22783	-0.545665	0	0	0	-0.104437	0	0	0	-374164
96	3418.9	4748.48	786.37	6.87549	7.79899	0	53.0992	91.582	6.20782	64.1403	8.72665	2.90888	359.253	1.03132	8.22419	0.0538187	-8.20798	-0.513278	0	0	0	-0.375676	0	0	0	-228332
96.025	3595.36	4993.55	803.183	6.87549	7.80962	0	55.8397	93.54	6.52821	64.1403	8.72665	2.90888	0.284279	1.03132	8.21299	0.0854835	-8.19819	-0.485341	0	0	0	-0.597408	0	0	0	-61568.2
96.05	3734.95	5187.43	816.241	6.87549	7.79706	0	58.0077	95.0608	6.78167	64.1403	8.72665	2.90888	1.3156	1.03132	8.22622	0.100184	-8.21229	-0.467952	0	0	0	-0.698936	0	0	0	69512.7
96.075	3835.93	5327.69	825.832	6.87549	7.78448	0	59.5762	96.1778	6.96503	64.1403	8.72665	2.90888	2.34693	1.03132	8.23951	0.114885	-8.22638	-0.450564	0	0	0	-0.800112	0	0	0	155565
96.1	3891.24	5404.5	831.733	6.87549	7.77188	0	60.4351	96.865	7.06545	64.1403	8.72665	2.90888	3.37825	1.03132	8.25287	0.129586	-8.24047	-0.433176	0	0	0	-0.900937	0	0	0	171550
96.125	3869.97	5374.95	831.54	6.87549	7.75926	0	60.1047	96.8425	7.02682	64.1403	8.72665	2.90888	4.40958	1.03132	8.26629	0.144287	-8.25457	-0.415788	0	0	0	-1.00141	0	0	0	192079
96.15	3828.24	5316.99	829.689	6.87549	7.74662	0	59.4566	96.627	6.95105	64.1403	8.72665	2.90888	5.4409	1.03132	8.27978	0.158988	-8.26866	-0.3984	0	0	0	-1.10154	0	0	0	258320
96.175	3787.02	5259.75	827.406	6.87549	7.73396	0	58.8164	96.3612	6.87621	64.1403	8.72665	2.90888	6.47222	1.03132	8.29333	0.173689	-8.28276	-0.381012	0	0	0	-1.20132	0	0	0	324189
96.2	3741.62	5196.69	823.686	6.87549	7.72129	0	58.1113	95.9278	6.79378	64.1403	8.72665	2.90888	7.50355	1.03132	8.30695	0.18839	-8.29685	-0.363624	0	0	0	-1.30075	0	0	0	308476
96.225	3698.28	5136.5	819.157	6.87549	7.71562	0	57.4382	95.4004	6.71508	64.1403	8.72665	2.90888	8.53487	1.03132	8.31305	0.193515	-8.30341	-0.35026	0	0	0	-1.33507	0	0	0	203255
96.25	3658.09	5080.67	814.451	6.87549	7.72674	0	56.814	94.8523	6.6421	64.1403	8.72665	2.90888	9.5662	1.03132	8.30109	0.175781	-8.29199	-0.346503	0	0	0	-1.21443	0	0	0	60327.1
96.275	3611	5015.28	809.081	6.87549	7.73785	0	56.0827	94.2269	6.55661	64.1403	8.72665	2.90888	10.5975	1.03132	8.28916	0.158047	-8.28057	-0.342746	0	0	0	-1.09344	0	0	0	-161410
96.3	3549.04	4929.22	802.397	6.87549	7.74896	0	55.1203	93.4485	6.4441	64.1403	8.72665	2.90888	11.6288	1.03132	8.27728	0.140313	-8.26915	-0.33899	0	0	0	-0.972115	0	0	0	-465911
96.325	3470.66	4820.36	794.662	6.87549	7.76007	0	53.903	92.5477	6.30179	64.1403	8.72665	2.90888	12.6602	1.03132	8.26544	0.122579	-8.25772	-0.335233	0	0	0	-0.850443	0	0	0	-855059
96.35	3377.45	4690.9	785.56	6.87549	7.77117	0	52.4553	91.4876	6.13254	64.1403	8.72665	2.90888	13.6915	1.03132	8.25363	0.104844	-8.2463	-0.331476	0	0	0	-0.728426	0	0	0	-1.38014e+06
96.375	3302.07	4586.2	777.633	6.87549	7.78226	0	51.2846	90.5645	5.99567	64.1403	8.72665	2.90888	14.7228	1.03132	8.24186	0.0871103	-8.23488	-0.327719	0	0	0	-0.606064	0	0	0	-1.87182e+06
96.4	3239.18	4498.86	770.758	6.87549	7.79335	0	50.3079	89.7638	5.88148	64.1403	8.72665	2.90888	15.7541	1.03132	8.23013	0.0693761	-8.22346	-0.323962	0	0	0	-0.483357	0	0	0	-2.2536e+06
96.425	3209.76	4458	767.253	6.87549	7.80472	0	49.851	89.3556	5.82806	64.1403	8.72665	2.90888	16.7855	1.03132	8.21815	0.0540217	-8.21172	-0.320587	0	0	0	-0.376921	0	0	0	-2.39303e+06
96.45	3223.37	4476.9	768.688	6.87549	7.81676	0	50.0624	89.5227	5.85278	64.1403	8.72665	2.90888	17.8168	1.03132	8.20549	0.0443879	-8.1992	-0.318129	0	0	0	-0.310179	0	0	0	-2.17627e+06
96.475	3237.09	4495.95	771.098	6.87549	7.82882	0	50.2754	89.8033	5.87768	64.1403	8.72665	2.90888	18.8481	1.03132	8.19284	0.0347542	-8.18669	-0.31567	0	0	0	-0.243231	0	0	0	-1.88186e+06
96.5	3230.83	4487.27	771.669	6.87549	7.84092	0	50.1783	89.8699	5.86633	64.1403	8.72665	2.90888	19.8794	1.03132	8.18021	0.0251205	-8.17417	-0.313212	0	0	0	-0.176078	0	0	0	-1.60316e+06
96.525	3202.24	4447.56	770.109	6.87549	7.85304	0	49.7343	89.6882	5.81442	64.1403	8.72665	2.90888	20.9108	1.03132	8.16758	0.0154867	-8.16166	-0.310754	0	0	0	-0.108719	0	0	0	-1.37503e+06
96.55	3185.15	4423.82	769.535	6.87549	7.86518	0	49.4688	89.6214	5.78338	64.1403	8.72665	2.90888	21.9421	1.03132	8.15497	0.005853	-8.14914	-0.308296	0	0	0	-0.0411518	0	0	0	-1.26417e+06
96.575	3215.32	4465.72	772.792	6.87549	7.87735	0	49.9374	90.0006	5.83816	64.1403	8.72665	2.90888	22.9734	1.03132	8.14237	-0.00378074	-8.13662	-0.305837	0	0	0	0.0266229	0	0	0	-1.22382e+06
96.6	3293.86	4574.81	780.059	6.87549	7.88955	0	51.1572	90.847	5.98078	64.1403	8.72665	2.90888	24.0047	1.03132	8.12978	-0.0134145	-8.12411	-0.303379	0	0	0	0.0946063	0	0	0	-1.20593e+06
96.625	3411.02	4737.52	790.569	6.87549	7.89193	0	52.9767	92.0711	6.19349	64.1403	8.72665	2.90888	25.0361	1.03132	8.12733	-0.0118605	-8.12179	-0.299855	0	0	0	0.083671	0	0	0	-1.17454e+06
96.65	3531.81	4905.29	801.653	6.87549	7.8705	0	54.8528	93.3618	6.41282	64.1403	8.72665	2.90888	26.0674	1.03132	8.14946	0.0167794	-8.14414	-0.293752	0	0	0	-0.118046	0	0	0	-1.1024e+06
96.675	3628.79	5039.98	811.469	6.87549	7.84909	0	56.359	94.5051	6.58891	64.1403	8.72665	2.90888	27.0987	1.03132	8.17169	0.0454193	-8.1665	-0.287649	0	0	0	-0.318656	0	0	0	-1.01059e+06
96.7	3699.72	5138.5	819.85	6.87549	7.82769	0	57.4606	95.4812	6.7177	64.1403	8.72665	2.90888	28.13	1.03132	8.19403	0.0740592	-8.18886	-0.281547	0	0	0	-0.518163	0	0	0	-902986
96.725	3780.01	5250.01	828.771	6.87549	7.80631	0	58.7076	96.5201	6.86349	64.1403	8.72665	2.90888	29.1614	1.03132	8.21647	0.102699	-8.21121	-0.275444	0	0	0	-0.716571	0	0	0	-664680
96.75	3892.75	5406.6	838.831	6.87549	7.78495	0	60.4587	97.6916	7.0682	64.1403	8.72665	2.90888	30.1927	1.03132	8.23902	0.131339	-8.23357	-0.269341	0	0	0	-0.913884	0	0	0	-275915
96.775	4002.42	5558.91	847.121	6.87549	7.7636	0	62.1618	98.6572	7.26732	64.1403	8.72665	2.90888	31.224	1.03132	8.26167	0.159979	-8.25593	-0.263238	0	0	0	-1.11011	0	0	0	154266
96.8	4088.83	5678.94	852.473	6.87549	7.74228	0	63.504	99.2805	7.42423	64.1403	8.72665	2.90888	32.2553	1.03132	8.28442	0.188619	-8.27828	-0.257135	0	0	0	-1.30525	0	0	0	669764
96.825	4090.16	5680.77	851.109	6.87549	7.72484	0	63.5245	99.1216	7.42663	64.1403	8.72665	2.90888	33.2866	1.03132	8.30313	0.209201	-8.29653	-0.256504	0	0	0	-1.44443	0	0	0	962897
96.85	4031.09	5598.74	845.02	6.87549	7.7168	0	62.6071	98.4125	7.31938	64.1403	8.72665	2.90888	34.318	1.03132	8.31177	0.210136	-8.30476	-0.269215	0	0	0	-1.44945	0	0	0	1.09159e+06
96.875	3983.3	5532.36	840.06	6.87549	7.70877	0	61.8649	97.8348	7.23261	64.1403	8.72665	2.90888	35.3493	1.03132	8.32044	0.211071	-8.31298	-0.281926	0	0	0	-1.45446	0	0	0	1.37052e+06
96.9	3957.41	5496.4	836.943	6.87549	7.70073	0	61.4628	97.4718	7.1856	64.1403	8.72665	2.90888	36.3806	1.03132	8.32912	0.212006	-8.32121	-0.294637	0	0	0	-1.45946	0	0	0	1.64099e+06
96.925	3933.74	5463.52	834.198	6.87549	7.6927	0	61.0951	97.1521	7.14261	64.1403	8.72665	2.90888	37.4119	1.03132	8.33782	0.212942	-8.32944	-0.307349	0	0	0	-1.46444	0	0	0	1.81773e+06
96.95	3931.74	5460.75	834.045	6.87549	7.68466	0	61.0642	97.1343	7.13899	64.1403	8.72665	2.90888	38.4433	1.03132	8.34654	0.213877	-8.33766	-0.32006	0	0	0	-1.46942	0	0	0	1.99255e+06
96.975	3942.1	5475.14	836.172	6.87549	7.67662	0	61.2251	97.382	7.1578	64.1403	8.72665	2.90888	39.4746	1.03132	8.35528	0.214812	-8.34589	-0.332771	0	0	0	-1.47439	0	0	0	2.12961e+06
97	3959.06	5498.7	839.707	6.87549	7.66858	0	61.4885	97.7937	7.1886	64.1403	8.72665	2.90888	40.5059	1.03132	8.36404	0.215747	-8.35412	-0.345482	0	0	0	-1.47935	0	0	0	2.21187e+06
97.025	3980	5527.78	844.352	6.87549	7.66709	0	61.8136	98.3347	7.22661	64.1403	8.72665	2.90888	41.5372	1.03132	8.36567	0.224316	-8.35488	-0.360699	0	0	0	-1.53794	0	0	0	2.20189e+06
97.05	3974.49	5520.13	847.131	6.87549	7.68161	0	61.7281	98.6583	7.21661	64.1403	8.72665	2.90888	42.5686	1.03132	8.34985	0.251631	-8.33731	-0.382071	0	0	0	-1.72874	0	0	0	2.00854e+06
97.075	3970.6	5514.73	848.962	6.87549	7.69605	0	61.6677	98.8715	7.20955	64.1403	8.72665	2.90888	43.5999	1.03132	8.33419	0.278946	-8.31975	-0.403443	0	0	0	-1.9203	0	0	0	1.70815e+06
97.1	3982.04	5530.61	850.584	6.87549	7.7104	0	61.8454	99.0604	7.23032	64.1403	8.72665	2.90888	44.6312	1.03132	8.31868	0.306261	-8.30218	-0.424814	0	0	0	-2.11264	0	0	0	1.34664e+06
97.125	3991.67	5543.99	850.812	6.87549	7.72466	0	61.995	99.087	7.24781	64.1403	8.72665	2.90888	45.6625	1.03132	8.30332	0.333576	-8.28461	-0.446186	0	0	0	-2.30574	0	0	0	934358
97.15	3979.56	5527.17	848.749	6.87549	7.73883	0	61.8068	98.8467	7.22581	64.1403	8.72665	2.90888	46.6939	1.03132	8.28812	0.360891	-8.26705	-0.467557	0	0	0	-2.49961	0	0	0	461840
97.175	3940.24	5472.56	844.295	6.87549	7.75291	0	61.1962	98.328	7.15442	64.1403	8.72665	2.90888	47.7252	1.03132	8.27307	0.388206	-8.24948	-0.488929	0	0	0	-2.69425	0	0	0	-89471.5
97.2	3890.69	5403.74	839.109	6.87549	7.76689	0	60.4266	97.7241	7.06446	64.1403	8.72665	2.90888	48.7565	1.03132	8.25818	0.415521	-8.23192	-0.5103	0	0	0	-2.88966	0	0	0	-539448
97.225	3872.83	5378.93	837.171	6.87549	7.77554	0	60.1492	97.4984	7.03203	64.1403	8.72665	2.90888	49.7878	1.03132	8.24898	0.441286	-8.22043	-0.524935	0	0	0	-3.07278	0	0	0	-784647
97.25	3885.39	5396.38	838.555	6.87549	7.7712	0	60.3443	97.6596	7.05483	64.1403	8.72665	2.90888	50.8192	1.03132	8.2536	0.463219	-8.22398	-0.522909	0	0	0	-3.2238	0	0	0	-869655
97.275	3889.81	5402.52	839.167	6.87549	7.7668	0	60.4129	97.7308	7.06286	64.1403	8.72665	2.90888	51.8505	1.03132	8.25827	0.485152	-8.22753	-0.520882	0	0	0	-3.37465	0	0	0	-840716
97.3	3879.06	5387.59	837.905	6.87549	7.76236	0	60.246	97.5839	7.04334	64.1403	8.72665	2.90888	52.8818	1.03132	8.26299	0.507085	-8.23108	-0.518856	0	0	0	-3.52532	0	0	0	-804898
97.325	3845.33	5340.74	834.534	6.87549	7.75787	0	59.7222	97.1912	6.9821	64.1403	8.72665	2.90888	53.9131	1.03132	8.26778	0.529018	-8.23463	-0.516829	0	0	0	-3.67581	0	0	0	-807337
97.35	3762.02	5225.03	826.826	6.87549	7.75333	0	58.4282	96.2936	6.83082	64.1403	8.72665	2.90888	54.9445	1.03132	8.27262	0.550951	-8.23818	-0.514802	0	0	0	-3.82611	0	0	0	-818521
97.375	3657.41	5079.73	816.736	6.87549	7.74874	0	56.8034	95.1185	6.64087	64.1403	8.72665	2.90888	55.9758	1.03132	8.27752	0.572884	-8.24173	-0.512776	0	0	0	-3.97624	0	0	0	-779019
97.4	3542.45	4920.06	805.426	6.87549	7.7441	0	55.018	93.8013	6.43213	64.1403	8.72665	2.90888	57.0071	1.03132	8.28248	0.594817	-8.24529	-0.510749	0	0	0	-4.12618	0	0	0	-722618
97.425	3414.45	4742.3	793.405	6.87549	7.74609	0	53.0301	92.4013	6.19974	64.1403	8.72665	2.90888	58.0384	1.03132	8.28035	0.611532	-8.24253	-0.500862	0	0	0	-4.24313	0	0	0	-655205
97.45	3209.77	4458.01	777.693	6.87549	7.7647	0	49.8511	90.5715	5.82808	64.1403	8.72665	2.90888	59.0697	1.03132	8.2605	0.615249	-8.22406	-0.471395	0	0	0	-4.27837	0	0	0	-568108
