time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2,q_b1_m0,q_b1_m1,q_b1_m2,q_b2_m0,q_b2_m1,q_b2_m2
1.6199999999999999,0.519413043293295,1.1992425639596647,2.414957908965426,-0.6466276712976321,0.10277898079777925,5.702033662351053,-0.620359058581872,-0.31027943936139907,2.941056984089134,1.0066557470263584,0.2946048138034684
1.68,0.5387574763247774,1.2417260783533615,2.601634556221729,-0.6798732513046053,0.18678587944279568,5.739742762207443,-0.41162282066393213,-0.2447563667166254,2.942699236852248,0.8884772854697275,0.33244011725524675
1.74,0.5560141049867686,1.284170880274458,2.7825324237155544,-0.7090208609029401,0.2793274608855739,5.71607580914146,-0.14028038805913634,-0.16863373540748935,2.928277184750933,0.7267945751133411,0.3656303351335216
1.7999999999999998,0.5706658872226162,1.3265944740612732,2.944536326709971,-0.7340114065800475,0.3248082881872326,5.637889117682472,0.16134822369688975,-0.11149859150272368,2.897071678756705,0.5377467774181639,0.3822223531842773
1.8599999999999999,0.582357348943034,1.3690142322521126,3.080609632015678,-0.75473961010122,0.29490268969378103,5.519160653869737,0.4572345967407368,-0.09053173768749717,2.8500896761906467,0.3411737126527752,0.3797626425936322
1.92,0.5909867147667749,1.4114442833767313,3.1903680755702206,-0.7708689846091988,0.2011046483440411,5.379231634184189,0.7125627044273397,-0.10360103336597248,2.7899459408811955,0.15847896150183158,0.36655402842808416
1.98,0.5966663177737184,1.453893582057686,3.278061664827898,-0.7817941727680411,0.08646859767566659,5.240330776306291,0.8982100674945499,-0.13201146816239692,2.7198199526648383,0.009907317541310719,0.3565572712485071
2.04,0.5995857368224097,1.4963652020590466,3.3499880487495393,-0.7867893040580887,0.003347987954486934,5.124635962200583,0.9942237592813954,-0.15120360429951538,2.6421120489698025,-0.08817844390414686,0.3609836492276173
2.1,0.5998560403955456,1.5388565421390856,3.412424966613597,-0.785245028137544,-0.011879626170235,5.051199024471896,0.9920590634346734,-0.14390885327039663,2.558155973066079,-0.1253696702025119,0.3820426557964812
2.16,0.5974161242808687,1.581360182446807,3.469945512418927,-0.7769098682738965,0.043392650749361814,5.033066115334391,0.8955177599619932,-0.10940101166888745,2.469107486314582,-0.09849434055083618,0.41247354272164916
2.2199999999999998,0.5920515664678502,1.62386505840168,3.525137544551475,-0.7618330133964408,0.13701353513123432,5.07525780536534,0.720437537530501,-0.06408264755326233,2.3768948805572805,-0.012127658976440928,0.44010934809852453
2.28,0.5835183994976496,1.6663579653452696,3.579773503863907,-0.7402311424731053,0.21869748410634932,5.174181799453914,0.4929891348225114,-0.03285813517691537,2.2846139479962777,0.12177581221964272,0.4545483415162393
2.34,0.5717086372455542,1.708825743350285,3.6359169512268013,-0.7127947359608343,0.2451244179038369,5.318357785976124,0.24638771164654555,-0.035918475096222355,2.19621694903834,0.28502761988764186,0.45247457416405357
2.4,0.5567734194054371,1.7512579625397444,3.696092795779883,-0.6811797058019451,0.200369968166694,5.490447612109432,0.01642674183079315,-0.07734795672786743,2.115681807555354,0.4550293648437318,0.4389337252916776
2.46,0.5391415608624227,1.793649372976025,3.7627804828425275,-0.6481928168772344,0.1019812195363547,5.670098440692306,-0.16347742095933196,-0.14132555743472766,2.0463538963902907,0.6072803041873573,0.42445031554567847
2.52,0.5194237409403322,1.8360014218513856,3.8379670980899725,-0.6176031156624248,-0.008275061865233425,5.83630922562704,-0.266999527684244,-0.19895090293198497,1.990659016637056,0.7182836806423111,0.41962854123777993
2.58,0.4982460481661954,1.8783224654411246,3.922657986037459,-0.5937706479198248,-0.0842866761742949,5.969160761237674,-0.27850809566917756,-0.22229733214409772,1.949906399915379,0.7684783443538699,0.4296279246564076
2.6399999999999997,0.4760891071415866,1.9206262765914306,4.016156837486327,-0.5810224265257093,-0.09763267182255898,6.051912497695824,-0.19482018352362715,-0.19760972514040026,1.9246765362382006,0.7451725716221982,0.4517229091439413
2.6999999999999997,0.45320559462493026,1.962929046762714,4.115859031323045,-0.5826247350643621,-0.050808722586363264,6.073137674424972,-0.025142947648497078,-0.13146069821487485,1.9156815785554862,0.644930641518544,0.47726052547579323
2.76,0.4296483469787785,2.005245870784808,4.2178720131000125,-0.5996638214717122,0.024867573946473542,6.027925821787938,0.21046296829198702,-0.047613133324673734,1.9236427623060117,0.47448409864462887,0.495747871480622
2.82,0.40539074790871316,2.0475874048847262,4.3182007084624745,-0.6302506053170546,0.0851384407222419,5.918456459131824,0.4840806954233037,0.024348718088088635,1.948198409623482,0.2502143454573737,0.4991397573278688
2.88,0.3804798087608871,2.0899574384320894,4.414218681137315,-0.6693290512429368,0.09477882761770486,5.754116792624253,0.7639291530714174,0.06316642563773005,1.9869661256555924,-0.003556443077197143,0.48539645930146064
2.94,0.35514594536423005,2.1323522191880615,4.50587586910747,-0.7092386225563869,0.04510764955638717,5.550870672293141,1.0185511034008987,0.06570059954653404,2.035262585431642,-0.25747154586351073,0.4596041240301949
3.0,0.32981418121955813,2.1747618973081,4.5956095164467765,-0.7410529976322039,-0.04216863874920131,5.329356868262504,1.2203706406119292,0.04737888583163422,2.0865795682253396,-0.48101450700373677,0.43185806348869915
3.06,0.3050134812187696,2.2171736868935965,4.686617473814507,-0.75644979768585,-0.1268943151940938,5.111754484615245,1.3482383283751334,0.033170301466952,2.1336941434796857,-0.6468798895264453,0.41317583036930045
3.12,0.2812341165031157,2.2595755274023066,4.780998538235312,-0.7494237905640991,-0.17080047499074233,4.918607947045647,1.389273081678395,0.04428255525466024,2.1699998255201765,-0.7350883004937442,0.41113649100118466
3.1799999999999997,0.2588032648562579,2.3019591566951396,4.878741970260034,-0.7175079229956901,-0.15586081339374266,4.766122218949905,1.340020650850218,0.08704192842854928,2.190553310336154,-0.7360831556479819,0.42654510327157064
3.2399999999999998,0.2378381121473413,2.344321877970086,4.977237815726645,-0.6624218038181982,-0.0929428245751028,4.664052489715328,1.2068398919030832,0.1491689930162179,2.192658453706611,-0.6522710063868993,0.45262422410879644
3.3,0.21830162741541026,2.3866665558451086,5.071581520460635,-0.5897882169402328,-0.01656676540545169,4.614667281500996,1.0055955413024507,0.2055057990950132,2.1758726110227853,-0.49782499557293186,0.4775498076189798
3.36,0.20013627741406578,2.429000014081077,5.155956923026592,-0.5079348858300915,0.03217126087311535,4.613060433189264,0.7604767318132011,0.23060604351530445,2.1418146625321057,-0.29671738356088206,0.4898950620912856
3.42,0.1834091997152543,2.471330647407541,5.225632284024752,-0.42624598780793993,0.026140605156019674,4.6487157742308955,0.5016280799934383,0.21235179428303094,2.094188342068004,-0.07926416912414982,0.4845087433571137
3.48,0.16839198760602875,2.5136662671262315,5.278815853252582,-0.35352142315686497,-0.03387766513736995,4.707200111775826,0.26148509212319104,0.1590779822167509,2.038757511443362,0.12210071405253253,0.4652730401636245
3.54,0.15552923708865243,2.556012687415135,5.317341887816823,-0.2967269285396185,-0.11914626437987423,4.771451997625263,0.07055497924109046,0.0959233271542596,1.9830206512100923,0.27714040447329946,0.4431241427463406
3.5999999999999996,0.14530696230926182,2.5983730927222686,5.345344411393835,-0.26038102836386917,-0.18793603093335529,4.823393873127021,-0.04644388167584824,0.0528975668814322,1.9354120863590878,0.36163871424660304,0.430318119890459
3.6599999999999997,0.1380861117611903,2.640747903482804,5.36683683382558,-0.24634518957147125,-0.2074688623779158,4.845770411265187,-0.07382555023723861,0.050941126610128756,1.904139932451485,0.3604346923169336,0.4338739599548594
3.7199999999999998,0.1339844487602438,2.6831346796757742,5.384256742601634,-0.25355505375857385,-0.17007192421065767,4.823940873099458,-0.00707007628806277,0.09256462253064894,1.8959430916853195,0.26948806237382245,0.4514778096275111
3.78,0.13286144242333237,2.7255280586940733,5.398590548775478,-0.27778582276169905,-0.09584140830138929,4.747891845582506,0.14668436418907108,0.1615284424300913,1.914884492710871,0.09661848497763775,0.4719379790389893
3.84,0.13440972012738098,2.767920081987724,5.410260383321728,-0.3119384051262895,-0.02184874987772567,4.6142178818220785,0.36970110510364596,0.23154951813508776,1.9615587735154503,-0.13926026314979761,0.4804573413412601
3.9,0.1383048445368812,2.8103013059500337,5.419900570081046,-0.3470739824453236,0.016266273899283572,4.427165367097468,0.6358062664721497,0.27931560168782776,2.032887967196384,-0.41048607500675516,0.4659961361291811
3.96,0.1443382756405687,2.8526626920466662,5.428661675168835,-0.37391747059614,0.0011228209821905841,4.198229913058132,0.9133141873298722,0.295226182068133,2.122487618766734,-0.6843875936194547,0.42694460827171754
4.02,0.15247020024580568,2.894997843365486,5.437860858633408,-0.3844817479907948,-0.05929732926267269,3.9444541257029595,1.1684904869650907,0.28663520442121376,2.2216599312490266,-0.9278071840726438,0.37253874501604506
4.08,0.16278240294182464,2.9373049965501745,5.448111710791216,-0.3735513299612433,-0.13690723516452924,3.685900516963673,1.3691881704757956,0.272641213388232,2.3207674966504936,-1.111715646301326,0.319090122073768
4.14,0.17536106143768637,2.9795880909445382,5.458636822443374,-0.3396314351015115,-0.19757287733886444,3.4429583042577434,1.4884080462337754,0.27366689313812237,2.4104711909874212,-1.2152580857193676,0.28253313456649215
